# Every config revision the publisher's CDN still serves for Futurama: Worlds of
# Tomorrow, at https://config-fut-tc.akamaized.net/<name> -- no .json suffix.
# The bucket denies listing, so the names have to be known in advance.
#
# name    <Name>-<md5 of the PLAINTEXT>, which install.py verifies
# etag    md5 of the CIPHERTEXT as served, which install.py verifies on download
# length  bytes as served
#
# 956 rows, all 200 when last checked. Hashes and sizes only: no game data.
name	etag	length
WeekendLocalData2-9d4d0e238936b6a7de7753ea75737ce9	dea4de31a278c281728033830dc57b5e	461582
WeekendLocalData2-a2d4ef5a2f4818a424f6780a8d0bfb2f	be53b286f201f2f760dd0e464c027f0d	321936
WeekendLocalData2-a60af52f87afc70c7c55afd93fd6616f	57e7e5396b101e49f07c1ce345c5980a	322169
WeekendLocalData2-ba2f88e8e2b16719409c16f2adffa6d5	a9cdfdfd5ff6e442851434e537048dc9	357007
WeekendLocalData2-c2fcecdce67be52ffa9b6bf68c985acd	3f51d3aab315b18528d25bc4ecbe71e0	282165
WeekendLocalData2-cddf4793736a7309ee2d074efbfaba16	f388b52119805218af2d11085f9143f4	318640
WeekendLocalData2-d26ac4da1ced5bca77f760b65f927de8	edac9c6f636c1d16fe19204c5a36dbb1	257352
WeekendLocalData2-d36cae937e283b26aa55d397c5aaf000	03ed79840d84d0553e170cd990e9dce8	357395
bk_event-0c4fc4067c9d1bf8631de31762feb47c	78e44a2d3ee78e057202b4c960e04ad9	278229
bk_event-6b6805cf31c5224ab78b3d4c1c239769	0b690d19bc7abd73d09d62b55ab75640	278277
bk_event-b8f8facd290bd6b686bdac8303646bd7	723e02683ce101dcb6b9615eb190330a	277281
bk_event-c3ec11b67a1f7110ac9b4d03b9f0f7d6	6329b5d4609109ade03fef89cdba5b03	277343
bo17_event-49d9663077b0455665b882afdbb97395	57333cca9825609e927927ea04ed9147	463043
bo17_event-63803324045d478ceaf1e9db93a4621a	45b523663a80086ab361fefea57d088d	463535
bo17_event-89d352959a8b2ab75a2862ea5d44b828	d6cdf916b86208c89985fefb09538e98	463321
bo17_event-bb58b0f5138240fa65709f5e0faac083	55977e946e58deb649f296c2acf3c755	463504
bo17_event-e4fb090d87ae9ee4b96cced82fe1a8c8	978f02de483f337f3757a2cab9b62796	463594
bo17_event-e50a562a399c1a6856469bf197b12447	ce17680187ed031450739bef910b2030	463092
bo17_event-fffd41bb7ca6a67a20cf07d443a185a6	8f993bcb383c0c2e1872b00fb81632df	462111
hw_animationConfig-104c6fe93ccb6cd57c58a9e859adb3df	4d6520e03cc0954a7c49a0aa81154413	106411
hw_animationConfig-1da029ee981244338d46641edd0d04a4	956e3e927f8d81e06ddcf2ce89b578b6	122802
hw_animationConfig-2122d5a7c1b8f3a0488a654714908085	3c5df782dbda4825e01dec257768c8e0	36523
hw_animationConfig-23bcde9f8644e15255c11785d56a8de1	f53c1934f70d1b9aee1b03082f345a62	122800
hw_animationConfig-3f044f6204178c94cd9401207845d378	faaf1fece4e91a783158a03c0e8206bc	78637
hw_animationConfig-5bc8d05a47ecbe0f5fe4adb2c836df7b	e634210c8aa8127cf8823e27a18bb196	105833
hw_animationConfig-5eb319e14298da19d24dc4b5404b15cb	7e69077971eb8d3455e8b80a1cd23365	105327
hw_animationConfig-7a9168066f059952ff013edede887c07	913b2b27f604395f874ffd92941250e4	105833
hw_animationConfig-a4b97135b0b4c42382c497ec8f76ac41	4b35ba854e3d807ab99c5e3430c51731	52047
hw_animationConfig-b7f3136669b23187840d74747096b595	6953b81a971e428fff574319930665ed	122802
hw_animationConfig-bb8148c55566a80755a323dfe7a04c50	c465774b68d9adf2b0fd3c4c9b0db343	78637
hw_animationConfig-c8cdd018499e87cce3f90d8f51c5f2f8	85b22943069c28956a6697d3c3999e83	50443
hw_animationConfig-e0405f6c8a91209b24e9d993634aea10	33cf53e0311803372b534f728d51a60e	44451
hw_animationConfig-eb58370903629f1dfa0ae13e68310930	3dbe7ca3b87d8934c20a17dabf21961d	50989
hw_animationConfig-ede334b3895c0311dfb841082384c2af	6b1be4435fc1215d4654a6d3c3f1edeb	51499
hw_animationConfig-f5d04cfe5326d9f540f1f689c03da9db	3352c874655a564e13459462444e8dff	122802
hw_buildings-0625a4f5f3cb83d99fcc48626f349c7d	543609277c27a863df1412637ba42cd3	94083
hw_buildings-19548e5025f373693cc2d673c91ab92d	08b098db2d7c84ed2a69dbf9929f7820	68542
hw_buildings-1f5c39b84a495b18ef041db8d8290e5b	c2ee7279ef0a13f5beaf7acbc941eeda	46556
hw_buildings-3deca6bdbcf96debfc90abf357f9186d	d6f932f4f25c6f98966a4bc9550d9f8c	94183
hw_buildings-4035f900a2c6321864d28c1382395c32	8cd4a07e19a456c8144a512dde952f5f	46788
hw_buildings-40e045d6d08c593a62f62eb54755e507	3f630b1084ff531fca1bc1f111ee818c	102372
hw_buildings-44802921fd65317353c0e9504eeff4b9	a8ca235210860eb6169b0bf382cbc307	102301
hw_buildings-49e55b7544abeb000c3c668594d93883	6eec0514c0c28e121e01fd7bcd4b5d67	94175
hw_buildings-65c3ecf59d44191b01e3427661c412c4	43345aef7cf92db1b0dce87d130a0bf5	68526
hw_buildings-9565480d330a09e4e7548efb627ae3a0	6619e5c0dad1b581fac3ce68010c70ff	102276
hw_buildings-999090603f856acd12253240a89d8e30	018b32fa21a96f59548ec7110b8b02f5	102101
hw_buildings-b366df137734832d8397234603f93181	4a2a567f1b96a5aa14688b02118ff524	82898
hw_buildings-c1970e630b41f6c9dabff0736a38411d	dececbc047205d56c69e2451618fc05c	68342
hw_buildings-c2da3771dbb10f9994589dd66412c3c7	4ecac10b1ad2efdadb37d99ca35cce53	68217
hw_buildings-dc3ace473ce6677ee15df8b96f6afd3c	081850454d0e445aedcb7170f6f70f3c	68275
hw_buildings-e655ac9cce8a9621aaf9739067c2f848	fbc2c395a26ec68c54ebf07e40c07580	94158
hw_characterActions-0131699fdd7839c9244d6661b6bcd232	e6d82e7b3a58fb29f288e5d3b10c30c2	46068
hw_characterActions-056a8907774072c34eecfd982a3cbd4d	e78796e67b3650ec1b4e342a20f1b4b2	90242
hw_characterActions-1ef2b1ca1113d907796f9be487f8c109	3946439af9a6c8cbe1dfacb47ba93890	142541
hw_characterActions-2da8352d3420cc85670fb4750cf1be3b	0ee6072a7d107692881df000ebe1041c	168365
hw_characterActions-307b9b4bec0a1b53efc08a0f2affdda2	d4c285cf0f1b45e4808349043716c6d1	117568
hw_characterActions-5624d4dd8b930a71b1660d0a30ec29a0	27ebb9a9e9afbc45f1d221fbc8d6e446	46040
hw_characterActions-638e5b0ab99c07f3a00c836628a7be5a	db9a439f884cab894c00daabb88e7823	117645
hw_characterActions-6570851cf9c91b6f223a6667d34a9ee6	86b7a42500db88d3ed1d58e422629021	142574
hw_characterActions-689bba1772470527878915e53a5dc228	a80d64c321bdde391a23c621905fa7d2	167908
hw_characterActions-7ef94778f3f9b43c0a32e67bad5033f4	25bb768b063ed1801c6736da5c6fd7be	167840
hw_characterActions-88e01472d4af888c8c0965cff321ae08	73e567f6acb2414fb93dcd7911617f2d	90134
hw_characterActions-a65c4515385f35fada41c31c44126569	3a9970043df613f64a59101bad5332f2	142541
hw_characterActions-aa54d06ca2c9f2acda3333f1ab3493da	cd55e000ab50cdcb7363ef8960c91361	167931
hw_characterActions-bd7b11f5096bb3d8f06f98603f68ccf8	f8e352953bb20f26f5e4b8b99e7be342	46053
hw_characterActions-d2806dea30f3f4a1155f3aa78bd1c815	fd82b344b3c2006d02682dc750ba7951	167908
hw_characterActions-fe150b5b960c4b5dbbe435b4f81e5c24	54a758bbac6ca91128f66e33673b1193	167861
hw_characterDialog-01dac3fa90bc219eceae2e2d65ec5c50	9c890fab6c266f75530694eb61b0d00b	192743
hw_characterDialog-16ab33caf5d913f1cd506603f803dd28	9dd742f76faa92446f18424f5f41044d	63931
hw_characterDialog-3a36ea1a12b91818437783ec039cf4a4	45cf8ed17e63f993843721167b7fc635	250299
hw_characterDialog-497b2ee175cdc1bb1845521a402a9a1f	dcc865c67c387725a1a0e8953eaf6b5a	312397
hw_characterDialog-501ebfbe3bd8881061efec87a629b7de	584cb78222a18c06c676df63df86127e	130605
hw_characterDialog-668074ab5c1b1dbc29b7e73e564e564c	6d30a7ded33ab3a8f9795a11d535dec9	130101
hw_characterDialog-7e2be7c07e64ff9a4bf43b18ed9c9e17	6550010813fa7d7de4bb38ac17761414	68925
hw_characterDialog-d941455aeefbe3528ad928045848b58a	9cac6b0a4c80cc1fa3fd37400793a9c4	68925
hw_characterDialog-f3eb38a483f447f479ea6d67c484c685	a8edaa7b8f4cbbcddcd5bfdc20c29c0a	67999
hw_characters-01f6cc549ced06aa82dd50f884ebf46a	f06405e61ab2d21b946db5575c0cbb80	30707
hw_characters-1c17eb5c580703b7707c31577fb87e14	15e3ed24a42f8854c8dba9357bc9470e	87894
hw_characters-2f1e8d0ba0f64bd017132f90f35a70d5	3f87fae21c8c52eca750aed88de8e63e	66664
hw_characters-2faa1b2492c2f4d7e7248d8b9993cb25	4dc254afd678dce546b3f36cc35bae54	87836
hw_characters-3817053baad7cafded5c780fcfd5c28b	afba8ea9f0441d94ab017cdae7fcac7c	66664
hw_characters-6a0f7b04394122d5319d0eabbd99b1ff	260f59db7eb959476e4a1d86f47f1fe9	88062
hw_characters-6a39071062d65b7607145f033fa3bcb8	954d78f54e6ed0bd174ac28484db4a77	66656
hw_characters-b9a05b1ba4e99b30d51ccd09101ca5c9	e03a783ef839c4893e219356907ffe91	43831
hw_characters-c36211b6c0d82b1e34d049fe0f0f895b	9f92da6824c1da90bbaaddbbfc70c630	88109
hw_characters-fc6ce42b4921ff2a107c3037294afaaa	7e208171958165e470d778e04cfca6fe	20351
hw_combat-50b5beba73defc1b3e6bc73d2605e38e	262b6d533b7ee6620dc1401057448cf2	52792
hw_combat-c1bd4a383c9596ab82f07c064c77d8a9	bba9c5d5d5ccbe42ef04bb6d4a62958a	66962
hw_combat-ca550c616705c202de9aa8d3685b80f9	9bcdd662e056e0c07d862c8ddf362bfc	100188
hw_combat-e913e17a8717673a81864d064fc99a92	00b4822cd9dfbf12d5e190e572a7a6bb	38506
hw_combat-fe86edd3f8cba9a49f16380db0c825f6	9d0a429820b5ba30ff8c5ff81a00dfb2	125321
hw_event-20cdbca458c893b9418a794a2971d718	11d1b7db1841be54c3db68e51fe3bb88	6449
hw_event-60f19f2b0ae977cd577ae6b7e4a06dc9	3f2901717d34ce4c30a9c4a8492fcf79	7036
hw_event-94f2d880de85e878fe2170a9033cf678	a3841b3cdce781b709a0846a79de49b5	7036
hw_event-96934d9b45e92763664f73caa6232708	6ee0e69bb420200db30e883bc852a0d6	6642
hw_event-b24ca761d47f7d9cf5487a919518aa22	a28b803993956ae37fae17b72b31cc3d	7366
hw_event-b989c364157924c770016fe96df1cadc	65da4c7d137702f4ebb377aadfd782e5	6653
hw_event-bfab71b82a1bd1c3b1c8de59fc0c43f6	af7a467b0c61101e95d3d7719eddf652	7379
hw_event-cd684c10cd1400f5a9499fda75caa07e	49147520d3c853c2ccd8da9425bfe285	6020
hw_event-d8be35127c8f22879f21fa31f7c2a297	76469bdb02efe24d0e9b20114d64b19c	7387
hw_event-e2ef01dba43ff8a3c07f312b155dec73	e6337006640705d01c18d1afcd5c1e5c	7036
hw_event-e36c438871cbb90f7a83fb858bc96a8e	ea6738e01047ce5c55f41dc7cd338a25	6959
hw_event-f1a05162de7c5810413279158fce2cc6	52c0c0f8ba2aa40f2104ba880d3419f5	7018
hw_event-f6dfca0a619a0731aac2a6e344ab4941	055b26faefae9fa24ae6bb5608ce7b2d	6054
hw_event-fce63e398003c59883bca04efb74edc7	81e7cbd34c8fc8fd89e6bb933a395d40	7318
hw_featuredModal-051f51680fcf6c2cad7fa682a58c8bd8	e67fc79aad2051551df72e7731b417ae	35306
hw_featuredModal-0e4ac89ec8d4383489bc4ba34459cc58	b2d4a652393d071b448d26e7871ec3c5	69864
hw_featuredModal-1530f734cc37aba94b5de2341dfcc7a0	340b6b984bc49a41082a8ccfb1417dd4	17717
hw_featuredModal-26009bd7a4f9af8d14ee68dc7aa36924	6db191f5cf9583bd389030b9385471cc	69592
hw_featuredModal-330df6cf7e356b10f35d89e71d020d60	be90fa948c669ce45876c2b8bff24936	19167
hw_featuredModal-42062bffe459b9403208d9c760d8671e	23be865f9535cfd1f56a9acb966f5238	69864
hw_featuredModal-4ca28d27ca9de6a592dcf0ed23f80730	4060ca987543b3217cfac73e45b96985	35920
hw_featuredModal-590612cedac113030d2200af04a6f540	1fcb0e518b74f75daf942957caa2f431	69859
hw_featuredModal-75a2bc9aabcd459dedc199a8b25c9229	d08e7f2a19187e012951861d555dd5ad	35227
hw_featuredModal-7f3d969ef4042d7ddf49efff3cf837f7	3ce2b092de9f099f560eb7242bd997ba	18963
hw_featuredModal-8f5fa80db31d5cb01a34e4f1cfa67e75	51f97b10ce34f0dcdbae5eeceb7b3312	17473
hw_featuredModal-97f460fff8bb975a991e122eee4a3738	bc8839a7426f41ec61089237b6e33ba0	59705
hw_featuredModal-99855d7ef3677d8d3609ed7f932db484	732d7d2732f8c38bb02324f96ae53a25	35228
hw_featuredModal-9aeb67d879ee90e13629de72a8128242	783cb569dcd03a3e485874308eb752a3	47806
hw_featuredModal-9c9446aee4e3467b64322e27ff421f31	7d3021ae950ac3ccd46fbf6f8b9ae995	59630
hw_featuredModal-d1990d33faf7ad5218096299d9149104	0bd9aadf45f647a23856da5bafaab1b5	47712
hw_featuredModal-d56cbda5e7e20543ac8796d03400b107	5629246b7e6bc89cc8ece0f97ab4f77a	47309
hw_featuredModal-e81e39f1cb62e74798afec27ab01ea2f	3fbab6b352f1f155a42ae8eaff172c9b	59627
hw_featuredModal-e9a7776f7fc174a719645c0136d2c62d	b903b49894893b5d9b61c7a7ff608a8f	47713
hw_featuredModal-fb4e7911b85d9275f107d4487865011d	1ced7535be95e1bc771235eba5b890da	35868
hw_featuredModal-fc9cd790eed32e0bdd0e9af5a0971c0a	7c3220574d5ad064cd8ef45051f0f241	69815
hw_goals-0a49c43122ceed281f3df07679ea4797	43bdd444e5865dea6ea3d4bf13554e68	46248
hw_goals-102cfc137bd879b3fa73a61ac0e11bb1	d3f8433d1234f7184ebcbbf992c3f801	97882
hw_goals-14065a8323ab2200d9bf9a71bd55bd72	9311612f85a7d31953621393a5d715d6	231125
hw_goals-31625f277110b8e92b9c695aee6308bf	e4278327651aff021a836879874d63c0	45943
hw_goals-378c36bf27434e664baab7ac395d44ac	0e38e42bd62520c850a90ae5fff3bf00	140233
hw_goals-3ec1aacfe6ca9007a4912ead6bf06f46	d7c7c1d4d47f8edd3e57d7a4120c620c	141149
hw_goals-456a92dfcfeaca94715cb757d2a8df86	0d302de38a42a78a452087c32c372e82	231672
hw_goals-518ce7057b5444e9856aed88f1eb2358	f3a714dc10995d21fd36a7b6d5fc3d22	228566
hw_goals-5e5b0acfb2e3dc77e524478ebcd1c8c9	9246adde63f570623ba2d39f7efdcd95	184986
hw_goals-6284008db25b311fe3546743b6e27be7	72fe0f2230d938bb408760b73b90c09f	231081
hw_goals-6796320d14b0e60d7aa3745766ce963a	6f7f9fcc2813fb7b5570ff6c708356f7	184895
hw_goals-68294022a496df1623418e0f9b2aad8e	d1c3ff71559f6a10bdbc2d9137e85a36	231229
hw_goals-7e9dd46724b8d6dbb9d546afbdfd5efc	1751939bf853c83866c3cd3e7b730906	231120
hw_goals-a702174d85fae6815540457a1942b396	180628b0d1ef0299f35decae0721517e	185908
hw_goals-aa618675f4b3ca34b711305a7420bd5f	918498ad91726a447df429bcdb2a508d	230791
hw_goals-b3b2343889ce1a85833aa6f9fc812f2c	e3abe24752de57726f23138e25a9378f	184983
hw_goals-b56545086dc1a2966b748e0ed32ac0e7	21f119bd74cffdb8be0db05affee04da	231126
hw_goals-bb0d484bb7f48e24690ff860ec83ab4c	c1db9fc35ae2e47afe991019a80e6df0	45947
hw_goals-d4f6ee52576d941bf3d32a9735cef251	272db5e819138c6de1702d633b6dd329	96978
hw_goals-d946265ae9cbe4acc1db5d97bde5870b	cfab8681bcb08fe0f2e00a85f6850ecc	185922
hw_goals-db9ecab131d6f7061e255f2e29252213	43e367b35516b69f1d86659da087f549	228572
hw_goals-ebf48df7ad79f69c3e972faf8bd8e08b	557c4184b261906d5e2fafcb2bdf3670	140179
hw_investigations-08d3578819847b1e5928400c98675b3c	46055861dbbdec530656e823dfb95ee7	58596
hw_investigations-2fb231859b5804993950eaace56a19fa	ba14ec4ac8f9f8967e865485a27d8446	56138
hw_investigations-6a9959ec9cd91a4df793c0949eda2e29	dbefc19e33da80b187266081e498c901	15810
hw_investigations-8fd774e46182c48b2bc49c4f3f118981	46c2d01dbcea74d6caa53fe9f101cd63	36935
hw_investigations-fd5e814afbfc9dbb88d5d6796bdc4851	ed17057f6530545c0d94a7c73a9d3871	61804
hw_localData-0605ee77722115f2d4c0d1ad50506edb	2ff10c86a31726d6c8966ca2da493b8f	310234
hw_localData-13097df196cd2bf4d4767344e2b45701	d4c2162b25bbda0e49ed8cd7ce007042	101800
hw_localData-1eb0d9d6617e92bbbfd0e8a368cb561f	00cc058bc59b4f77a15dc029504cd949	310236
hw_localData-20796b280e346ec286918554af393bec	10f9c176b8e3213566517c2c5dcb2f62	212128
hw_localData-21f8131d4560dfe711717a42a8b7457d	59ff5585661a6d91756a8086bfff031d	307823
hw_localData-28d5689cd6d5cb110bd85baf515f7968	8b9ab6ec51e6210a8af91429bcf2baaf	78173
hw_localData-2b81f02e09cf3431352e39d2d5231aba	cf466930cbf7282be350a30c50c3cca3	255412
hw_localData-3babb9200c1745edd28d9f1c37ca650b	c8c07e0a922501316e854834db874584	309674
hw_localData-408469f755c46911196bf6ac8ba30bc7	9ce83c59dcce37db3bb664a161d9a494	144017
hw_localData-46ad298f0694ac73dfbe0c79bd4b3299	78641013fc8a0d0d377fe94d6f70929b	199207
hw_localData-4899eb4e1a53dd74d9a30017cd0e60f5	6425cded8435ae19a362a35abd1485ae	204888
hw_localData-54570105015f08d2162b28c266f29c2c	33a30f716dff9925e7be8d3de52e10d5	211299
hw_localData-59fb85d4b1c897f0d42ad7ebc3b5cbd7	30fa0c96bbeed59e1e981b0798415fd3	204897
hw_localData-70477f09de99b34b0e43fa215c1509cc	be2442c4b4d2c2e70247574ce8fb5f3f	211301
hw_localData-72093f091c0fe8931471028cba9366fa	63a873ba14da1ec29a618624c8f64f47	77132
hw_localData-7769800f635ee75a9883182ecf33d1bd	55426e9a08182a8ac342d353ba9b2fd8	183830
hw_localData-78b0db53eafe95ac281978d2eecaf588	3243c4c38070c08683659d23a493ebf9	144017
hw_localData-806127ba9bf83a09c4bdb57696126208	aae9fe8aae3cedec3f7486aee7bda56e	256816
hw_localData-887a1611ea06906a4ec027749e5e8b32	f74c2583a213731117f65a5916a18e66	75261
hw_localData-9f01fea06d7f6f3bc2de4c2c7c867a90	aaf405baafd60296b183e94d9ba18361	256434
hw_localData-a638fe0b3a1e22f3bdb42ff1f8a30bf2	f72a6a4cd1dd6b3fbeff82e0528be72c	281966
hw_localData-a6839946a74e4620ea92c546dc703228	8f26358a7f7a1ced6520865ca399aaae	255108
hw_localData-a71f2a6ddf68cafc1821c3efaec6b341	7d465685bd21d4b35d5f8126e91ec25f	77462
hw_localData-ab4a781423c16ad10a8d45df8d0a2643	1ba92f794dffe50482318e8c8a96bb58	308214
hw_localData-b13fc526a7241f1dd588515347fbfdc8	27c8150fda1b27925fe89823a421f6ce	310756
hw_localData-b30d245194268fc5266e41b2e5cbdd12	2bf9296dd19b729b6128bc5284314093	309313
hw_localData-bde840df0a6a0c3487db2e429f59e4b6	68101ba7ad8a42eb3d3eaa23a16db933	101798
hw_localData-c7dfefca3c0ac29e1988916a4899917a	a6c50bc23b1193fbdb36b24ef75d1c5e	74982
hw_localData-c997c5804d1402a8b03aa7cc1228e969	b820bd85ac4b4625e04c00fd35df50fd	310184
hw_localData-d4967669d4eade41260ce8f832862e50	e3de0084904e670c7c9605bb4a2f2711	183829
hw_localData-d9fa19584b3d2bf96bd50ad849c2bc29	ed45a2aca631ea990ea15f0d1ba767de	163565
hw_localData-f38376ecd8371c9baea604d7aec1bf98	313e4e9a4f452697911f6615e3c0a527	101800
hw_localData-f9302ca3cab6e642068bef8cf5c9bbb6	37d421a8e62c6690ab8458a5f96a1925	310766
hw_materials-0d39eb50e332f160d98edcaeb25731bf	37cd15c08e14bcfbd9e2abc09cdd1bb9	42991
hw_materials-1940bceb796e75eb9534f7f1f7177717	d7dfddb4ca6e3215925e0c48c49aeef2	34248
hw_materials-1d3fc0bd8850b4c7d07e09e0daf0434f	4c8c90dea2b0ad1322854138e97d2587	29647
hw_materials-227f8d163bdb6a6643658c2e691a4f64	ccd97b67c841efe0a5ebe2eec9284165	55852
hw_materials-30184bb3928d76dff66cbcfd6b806344	77e9baaad038eb713696214bb081235d	60318
hw_materials-359e06288a75d119b9c4df419eb339a4	ec61c43e36441a192ac3af6d4126d438	43024
hw_materials-4ffdc5bb78255788006a8b01543a70ba	18a04e4ecc289eb4952651b420dc6319	42995
hw_materials-5ac0f035fe3d484e6aa8f30f3d954e08	b82e9a69dcff03673968bafbc3472c92	60184
hw_materials-63895f15a61c43f3b7d133f7f4f04b84	8122b8da15c8a84d90f4a780d6648b46	55844
hw_materials-6539b83abb01057a13e55021cad22a90	e639f91ba466d36e5412e391e91787b1	34244
hw_materials-75ec24986c7d8c2de349ee2709bce001	a36b1d2ecea66932ae31a6ba82aa374e	60529
hw_materials-9d307c1be4fffacc1340863ee97cfb19	3ee2d7f68f2340cc2bcca29e48bb34b4	34250
hw_materials-a476e5c488e5959c02f43ad2be7f5a90	80e1420cd11a69ac1fbd455c4ec69aae	34248
hw_materials-a9171bbc5a6d675c31292f682207adbf	41aac58a3c98668a60bc42be2dfb446a	23407
hw_materials-bedb7a15e7a69771f23317df75bda94f	0c4cedd5e66109df8c8113964cb7d9e5	23516
hw_materials-cae48b84b23442a2ccbcd670a0bc7418	f299443ac4924ae50865df3a87e58e4c	60187
hw_materials-dfa9550fbe3d18aead1ce289d32b7b61	e742ee62bf87a04e926511d93e0e93c2	42206
hw_prizeCrafter-0a84624e8dd64a5e1bd54ddfd850a72c	06e016c4dae901844f0b452cb8207035	44876
hw_prizeCrafter-3b0bd9cd3d6fbcd99e7c4887d3a20145	fba46fef4f4ac7dca8548685f59c67d9	20556
hw_prizeCrafter-9097ad845f828d437a2fc46c5809fed3	cac55329e9f2f2175488a606dadc07aa	8734
hw_prizeCrafter-9edd8ebbfbdb1717bcefa0cc7baa8255	72fdadb0b0bb940d1ed58541c2750acc	37178
hw_prizeCrafter-d644895cf03cb39da12bc260bb06051e	6c27cba81305964eeaa34c59250246bd	44606
hw_prizeCrafter-f03a977a9e4afb5e4f8736f701c558f4	966713aef4da11f5d2264a01f871c374	27962
hw_spaceMap-09ca9bb130b38ffce1595d713ebfba3c	2ded42a03187adeeda9b7bb1beff2e86	194836
hw_spaceMap-2f6bfc5fa4d53c068ae6f918dc029317	8afd251a4bbb1e86d4b7a613e1de7133	60299
hw_spaceMap-48057a8fb7f0a2ff08b1a68e11ed3a9a	08f041fad71ddf847422d784a67165dd	121291
hw_spaceMap-4eb3767524274fc5460164451d71db06	6e2a1cf371c22aa50f5933fb80b61abb	256170
hw_spaceMap-67bc22cd3b84b269dcee4c282a027c77	9b64a98b1eb885634e4df108dd4bfe73	256357
hw_spaceMap-6b9e1cbaf66e9d6543e035c7b97bbf8e	126fe1e850e52693506e5fbb6980a56d	152302
hw_spaceMap-77d0ac872c3e094618bf11a3d165cd43	db5bf9a56a4b9b1f7c7403ac8ccf7031	60046
hw_spaceMap-902ef7dd4dd2e8db1b118c0a857ff563	d34341455444d7adc6cba9c503451dd1	194842
hw_spaceMap-99af6516b8e83936dea3cf067868b7d2	b49f2e9cfdc81624eee7b79d98036388	152330
hw_spaceMap-9b63992db7809e025031a7a3c5ebcfab	406f5f7024c163857f4e2827e8984bfd	121263
hw_spaceMap-abd02fcde1ec80f918dd6d9b03b1b166	e068eb222137b1442d3a75b43579b313	60221
hw_spaceMap-e61a3c13d78e935d71941d427c116439	f80e363fa57129475f6ccb827ec5c3db	60412
ic_event-36f73859b1e20b41c1b1f6a9dfb4c89b	369537296fd70d7718195464fc893e9e	694841
ic_event-445df9428b879e5868085f82bf51fd1a	ab4b812ee3e5d8aeb7eb579a4d61a6b7	569881
ic_event-48da5b5f90440e8872d48902aa76b49a	a663da6bb10d9c21613c4fd09168bccf	694382
ic_event-55367427113053061be96ef601a6c68f	4198e1a5728862879eadbfcfac711b0f	572476
ic_event-5b8b5689454918d391274d04d5e339ea	03028ae21b65746c314bbc5ab204e939	572209
ic_event-5f4f3f64983d36752a41353ff82fb49d	5ba17853a6a9dae5d6e18b0e25467837	694644
ic_event-6ec6bf411ba7eac48dd7beb6cdc7a0be	1fd91d44bdc1223e7c7b6e97359ad124	695228
ic_event-88af17ac85bb032381f2ca803b41b765	693c0331dc294733f8b9f895d3db6123	569892
ic_event-8c47ce4fd0625d96f54ad029a4ac43be	cc6ca253479903fabb5dc92757014212	692060
ic_event-93e49bd2d5f389a10a39861f1e61aae6	b677d4949becbaf5cb062ec4a3572ac1	569878
ic_event-96683ba50b44e49f08b825d36addd19e	e29d76d72e031006dbcb947a66f199e2	569888
ic_event-99055624166d0807fe46cc7bd225ab1b	ab2ee9a43820c0e6bf5780ea66b01516	572356
ic_event-e6d7bab0d81e298ef2dd5b50c27ff83b	1bcead43091ee7faadf9fd9c33a6eb52	691582
ic_event-fba9a045f4370b53dc276b5dda162931	666f946076e25e16978c94c850ed23f3	572209
invasion_animationConfig-6e4371fcba6d886cf795a84eb4e1150e	d8054c504998cb7be50d9712693fe6bf	102969
invasion_buildings-5b9112566e34fc00914197fea14bbdaa	df1a46b4494c88a2945e11e8d91002bf	85531
invasion_buildings-867af0ada6c2c22f4d122d732aa0c1eb	16204a6f8b98e9193d2bab352eaa4214	85435
invasion_buildings-881601ae4b1b400a545289c91479ac9f	67ba00ada22a034277fd9c65d4a7a889	85506
invasion_buildings-c22b459e9ff573b0246f77f5ce671a92	22f6936a2abaea9e9521efdf89fd0b2d	85331
invasion_characterActions-50c86a64e6082ce96dde0fea34a62244	0e28d5946442cfbd0755245ce2c3e62e	149142
invasion_characterDialog-184bfd8d7506b0a7846b1b498e508a23	c5da45a3e7f82a67060322be12abd9c4	271704
invasion_characters-2c46a3d5f72908c9a82a500260aa5aa3	34f70308364b3ad3cbce76e349efeebf	48868
invasion_characters-793da363cfbe7ac8f090d53b4d6438c0	28733efd63bea97e86eca117bc8d2f4b	49039
invasion_characters-c6ec0f78745766ffee8e6bf7b6d15db0	850a3c4d40f674ac82550fdb8449c894	48749
invasion_combat-0c7a47a090dd1ebe9d89cf5751263942	2307259331f306878205000365e6c879	58159
invasion_event-4a78e060f8ca30d7e3f7a8e1fb82d855	4963d7b5d5d5f358a7b246e42b1ba881	5472
invasion_event-f75299516bc4f5df9bf57d1073f73281	f43aeffa30ecf0450679bb50009a80d3	5998
invasion_featuredModal-2a66f65c7830a166fe22113e90dbfac0	a83969484ad0627bac891925d1ef47fc	41928
invasion_goals-74938a78a17e6ddcd3a4fd242060fd8f	c9996af60a9b80c4b09080d95f17c889	174479
invasion_goals-8bbcb859345637536edf92b55d453fd9	6d8f2fe1c867cc8857cc1559bb980a93	174958
invasion_investigations-a94d20f9a4cfba2e25dd50c13505bec2	9efd718c0d12284d1fce21c7e3c3c67d	7407
invasion_localData-1b57e54e5ae3a30e1eec240fe5f5dce5	10770ecfad4bb4985373291c5481d13c	232539
invasion_localData-207cac5d6e1f1608a7037544ad9ba960	4ecd7d636ecb145bb62b9a57d016546c	232545
